15.64829	55.11975
15.65427	61.51374
15.66025	65.15711
15.66623	43.13519
15.6722	57.76248
15.67818	52.86661
15.68416	71.12842
15.69014	53.59972
15.69612	63.34915
15.7021	50.82012
15.70807	58.44915
15.71405	45.19013
15.72003	62.1937
15.72601	73.97816
15.73199	46.88107
15.73797	23.23289
15.74394	57.97746
15.74992	49.45699
15.7559	44.7635
15.76188	42.10874
15.76786	34.92499
15.77384	62.73474
15.77981	59.02619
15.78579	51.18946
15.79177	69.5599
15.79775	68.86922
15.80373	65.21568
15.80971	72.85421
15.81569	68.86398
15.82166	61.53686
15.82764	67.1398
15.83362	64.28594
15.8396	64.62689
15.84558	69.36008
15.85156	68.02353
15.85753	58.90321
15.86351	60.48378
15.86949	71.61757
15.87547	72.50046
15.88145	75.27978
15.88743	70.43378
15.8934	72.67601
15.89938	73.1894
15.90536	66.17507
15.91134	70.16386
15.91732	71.52606
15.9233	71.87742
15.92927	74.8026
15.93525	71.27681
15.94123	80.92202
15.94721	74.17541
15.95319	72.70787
15.95917	56.50237
15.96515	61.14518
15.97112	65.90898
15.9771	71.33074
15.98308	70.67404
15.98906	71.41568
15.99504	71.12573
16.00102	69.2874
16.00699	74.00155
16.01297	74.09206
16.01895	69.52681
16.02493	76.70619
16.03091	71.71699
16.03689	70.69243
16.04286	71.38472
16.04884	72.4581
16.05482	73.60032
16.0608	68.59688
16.06678	58.88132
16.07276	70.94516
16.07873	65.3115
16.08471	72.94873
16.09069	75.02184
16.09667	57.42938
16.10265	69.64425
16.10863	82.11923
16.11461	67.18097
16.12058	71.14356
16.12656	67.42327
16.13254	61.61502
16.13852	70.80664
16.1445	66.85009
16.15048	63.51559
16.15645	62.10859
16.16243	67.76674
16.16841	73.10785
16.17439	70.22003
16.18037	67.4844
16.18635	65.47062
16.19232	58.60623
16.1983	45.185
16.20428	61.82546
16.21026	67.81235
16.21624	60.15681
16.22222	63.21561
16.22819	67.66295
16.23417	67.60399
16.24015	74.14271
16.24613	72.75253
16.25211	70.4734
16.25809	69.11157
16.26407	70.2185
16.27004	71.14168
16.27602	65.8943
16.282	73.27212
16.28798	69.00506
16.29396	74.56185
16.29994	68.05141
16.30591	82.52432
16.31189	75.76621
16.31787	78.65272
16.32385	74.67428
16.32983	70.45502
16.33581	86.71377
16.34178	69.98649
16.34776	70.5882
16.35374	74.14032
16.35972	82.4912
16.3657	78.28681
16.37168	70.73966
16.37765	67.47675
16.38363	49.76475
16.38961	64.96493
16.39559	62.64493
16.40157	71.04116
16.40755	71.08657
16.41353	64.806
16.4195	72.30724
16.42548	54.68403
16.43146	70.34847
16.43744	67.71287
16.44342	61.34683
16.4494	67.82404
16.45537	71.1108
16.46135	69.78474
16.46733	73.0441
16.47331	72.98782
16.47929	69.90881
16.48527	66.86391
16.49124	73.7196
16.49722	57.48067
16.5032	65.23185
16.50918	65.11791
16.51516	65.77341
16.52114	69.31253
16.52711	67.23983
16.53309	71.88199
16.53907	70.52138
16.54505	72.53351
16.55103	70.76417
16.55701	68.6291
16.56299	71.29851
16.56896	69.31149
16.57494	68.63024
16.58092	68.93715
16.5869	70.76238
16.59288	65.52655
16.59886	72.24772
16.60483	66.66611
16.61081	72.48803
16.61679	72.06613
16.62277	72.02139
16.62875	72.26825
16.63473	71.0949
16.6407	68.3487
16.64668	79.76952
16.65266	76.02979
16.65864	80.04014
16.66462	71.44153
16.6706	71.96945
16.67657	72.35996
16.68255	72.89967
16.68853	68.5072
16.69451	72.13023
16.70049	71.78007
16.70647	71.65907
16.71245	68.58793
16.71842	70.56399
16.7244	59.71879
16.73038	63.21944
16.73636	70.98164
16.74234	70.83911
16.74832	70.36146
16.75429	57.72699
16.76027	68.89337
16.76625	68.63337
16.77223	66.58621
16.77821	60.18891
16.78419	70.80172
16.79016	60.15692
16.79614	69.36925
16.80212	63.51245
16.8081	63.11745
16.81408	53.56161
16.82006	39.67877
16.82603	48.30266
16.83201	41.64097
16.83799	43.35762
16.84397	49.89099
16.84995	70.47377
16.85593	69.08837
16.86191	69.3485
16.86788	72.33606
16.87386	69.75673
16.87984	71.96417
16.88582	78.0869
16.8918	72.62724
16.89778	71.65994
16.90375	79.64432
16.90973	71.3078
16.91571	68.96696
16.92169	56.74289
16.92767	55.21912
16.93365	63.67216
16.93962	59.36411
16.9456	47.22181
16.95158	70.87191
16.95756	71.73482
16.96354	65.9091
16.96952	66.72038
16.97549	70.48675
16.98147	68.08485
16.98745	67.93401
16.99343	66.86209
16.99941	72.8091
17.00539	76.86406
17.01137	74.07199
17.01734	70.8372
17.02332	75.44167
17.0293	74.15906
17.03528	74.33565
17.04126	76.40483
17.04724	81.89924
17.05321	73.35774
17.05919	66.99966
17.06517	75.69636
17.07115	82.56833
17.07713	71.96477
17.08311	65.9657
17.08908	69.54948
17.09506	68.78355
17.10104	69.65843
17.10702	84.02591
17.113	72.59326
17.11898	70.85264
17.12495	77.26069
17.13093	69.97264
17.13691	72.64923
17.14289	69.80687
17.14887	64.91864
17.15485	72.07523
17.16083	62.57799
17.1668	64.98926
17.17278	68.45276
17.17876	61.07264
17.18474	56.09511
17.19072	67.32921
17.1967	70.73692
17.20267	70.24081
17.20865	67.22231
17.21463	68.69947
17.22061	69.61767
17.22659	82.08462
17.23257	69.63452
17.23854	65.6539
17.24452	58.02439
17.2505	49.19958
17.25648	68.23881
17.26246	70.22435
17.26844	68.56645
17.27441	70.42699
17.28039	68.1672
17.28637	47.66385
17.29235	47.43277
17.29833	56.4419
17.30431	61.05188
17.31029	48.4171
17.31626	39.2023
17.32224	44.17978
17.32822	64.26853
17.3342	68.4901
17.34018	65.15781
17.34616	52.47468
17.35213	63.52666
17.35811	70.88335
17.36409	75.9183
17.37007	65.67996
17.37605	67.25576
17.38203	66.8633
17.388	67.85929
17.39398	66.66608
17.39996	71.21618
17.40594	61.63903
17.41192	62.25774
17.4179	53.18829
17.42387	44.75673
17.42985	43.64222
17.43583	53.61796
17.44181	58.26044
17.44779	30.27421
17.45377	37.4861
17.45975	54.90307
17.46572	53.14003
17.4717	67.65827
17.47768	55.49122
17.48366	71.25586
17.48964	70.83213
17.49562	67.16811
17.50159	70.16548
17.50757	69.69098
17.51355	68.28816
17.51953	75.37489
17.52551	66.13293
17.53149	71.8416
17.53746	77.211
17.54344	69.48827
17.54942	66.59297
17.5554	69.27413
17.56138	71.83559
17.56736	59.75189
17.57333	69.6368
17.57931	62.32331
17.58529	69.73781
17.59127	71.24859
17.59725	70.91871
17.60323	66.48554
17.60921	63.58966
17.61518	68.03286
17.62116	68.68263
17.62714	67.28723
17.63312	66.53344
17.6391	63.47008
17.64508	55.89319
17.65105	56.73026
17.65703	36.07661
17.66301	66.66613
17.66899	56.04376
17.67497	32.95018
17.68095	64.91495
17.68692	67.13711
17.6929	69.20064
17.69888	68.28941
17.70486	65.81854
17.71084	65.40715
17.71682	66.75992
17.72279	61.12875
17.72877	50.04259
17.73475	68.69568
17.74073	68.65384
17.74671	67.5538
17.75269	63.53914
17.75867	59.9796
17.76464	64.64353
17.77062	63.46957
17.7766	71.53827
17.78258	67.20704
17.78856	71.16448
17.79454	73.24206
17.80051	63.56827
17.80649	63.74055
17.81247	66.9996
17.81845	65.01791
17.82443	66.36004
17.83041	58.89275
17.83638	65.47811
17.84236	67.86547
17.84834	69.90984
17.85432	67.02145
17.8603	66.8677
17.86628	67.32866
17.87225	67.61413
17.87823	63.00659
17.88421	62.38238
17.89019	65.70045
17.89617	50.55905
17.90215	54.14817
17.90813	64.55753
17.9141	65.91386
17.92008	69.00405
17.92606	62.91458
17.93204	59.25982
17.93802	70.64262
17.944	65.19314
17.94997	66.35216
17.95595	74.25466
17.96193	67.68543
17.96791	70.35872
17.97389	69.55241
17.97987	73.59948
17.98584	66.43197
17.99182	61.1344
17.9978	69.00491
18.00378	48.46545
18.00976	62.791
18.01574	61.19423
18.02171	65.1065
18.02769	48.6153
18.03367	57.40826
18.03965	56.94813
18.04563	51.46914
18.05161	60.43088
18.05758	63.62883
18.06356	56.94222
18.06954	70.03361
18.07552	68.87454
18.0815	67.0185
18.08748	49.50617
18.09346	59.748
18.09943	51.10912
18.10541	66.2718
18.11139	54.67928
18.11737	68.28982
18.12335	54.63812
18.12933	58.89825
18.1353	41.01433
18.14128	53.5628
18.14726	59.13381
18.15324	40.31569
18.15922	64.41366
18.1652	52.74549
18.17117	47.70168
18.17715	56.21237
18.18313	66.97188
18.18911	66.11697
18.19509	65.38458
18.20107	65.06956
18.20704	71.5333
18.21302	68.75941
18.219	68.17062
18.22498	69.20799
18.23096	64.79812
18.23694	36.46669
18.24292	61.19223
18.24889	53.51404
18.25487	56.92436
18.26085	68.38635
18.26683	64.0413
18.27281	67.31402
18.27879	71.53885
18.28476	75.09194
18.29074	73.299
18.29672	65.56943
18.3027	77.93601
18.30868	72.95641
18.31466	68.8845
18.32063	69.41196
18.32661	67.72096
18.33259	66.30244
18.33857	65.0257
18.34455	67.29809
18.35053	70.26819
18.3565	78.69855
18.36248	63.51151
18.36846	72.80772
18.37444	75.40182
18.38042	67.27278
18.3864	70.13144
18.39238	64.42921
18.39835	73.3163
18.40433	70.32045
18.41031	67.72099
18.41629	70.8588
18.42227	65.58099
18.42825	71.63314
18.43422	67.12761
18.4402	65.55868
18.44618	63.8263
18.45216	64.43229
18.45814	64.97543
18.46412	52.29559
18.47009	65.00189
18.47607	69.63031
18.48205	63.77469
18.48803	62.88913
18.49401	66.72049
18.49999	67.46247
18.50596	75.14935
18.51194	68.71829
18.51792	65.55979
18.5239	65.34906
18.52988	68.44281
18.53586	66.80886
18.54184	67.26821
18.54781	66.65899
18.55379	67.91789
18.55977	66.57044
18.56575	68.60849
18.57173	65.76562
18.57771	60.2805
18.58368	42.38243
18.58966	52.12944
18.59564	61.46963
18.60162	55.27117
18.6076	62.87381
18.61358	59.05347
18.61955	58.28436
18.62553	58.24594
18.63151	51.29465
18.63749	53.89827
18.64347	64.80486
18.64945	55.34114
18.65542	54.23743
18.6614	53.13689
18.66738	53.11954
18.67336	59.65779
18.67934	60.14308
18.68532	63.15022
18.6913	50.0049
18.69727	46.17426
18.70325	46.33656
18.70923	48.91358
18.71521	55.05324
18.72119	63.55209
18.72717	59.20114
18.73314	67.38577
18.73912	55.54885
18.7451	61.4412
18.75108	45.4919
18.75706	49.41996
18.76304	65.55344
18.76901	60.881
18.77499	62.62195
18.78097	66.63932
18.78695	58.09123
18.79293	60.81865
18.79891	67.68361
18.80488	69.90991
18.81086	64.71496
18.81684	62.74208
18.82282	64.39465
18.8288	64.26166
18.83478	56.21794
18.84076	66.3677
18.84673	62.69959
18.85271	48.99562
18.85869	34.96345
18.86467	44.18287
18.87065	53.31636
18.87663	62.55515
18.8826	67.4811
18.88858	59.82038
18.89456	57.3296
18.90054	63.94887
18.90652	64.2936
18.9125	66.52195
18.91847	55.07701
18.92445	66.32092
18.93043	68.3301
18.93641	65.12773
18.94239	60.39767
18.94837	64.23625
18.95434	40.7439
18.96032	57.58845
18.9663	71.46561
18.97228	62.61635
18.97826	50.77937
18.98424	55.80764
18.99022	61.36199
18.99619	63.17899
19.00217	48.86153
19.00815	46.90685
19.01413	61.42738
19.02011	62.56807
19.02609	37.82227
19.03206	59.76482
19.03804	59.74927
19.04402	49.73053
19.05	65.38474
19.05598	57.5537
19.06196	63.87713
19.06793	72.32295
19.07391	72.50085
19.07989	66.43994
19.08587	66.34192
19.09185	53.66194
19.09783	48.76632
19.1038	56.32287
19.10978	68.2453
19.11576	68.60507
19.12174	63.41136
19.12772	67.25171
19.1337	60.4047
19.13968	66.85925
19.14565	59.62293
19.15163	66.81713
19.15761	65.04149
19.16359	65.66038
19.16957	63.58992
19.17555	63.19586
19.18152	65.07682
19.1875	61.74956
19.19348	60.20266
19.19946	66.32198
19.20544	60.18996
19.21142	62.39206
19.21739	66.865
19.22337	62.64986
19.22935	66.33115
19.23533	63.68795
19.24131	64.51304
19.24729	68.9225
19.25326	63.69218
19.25924	66.52951
19.26522	62.9928
19.2712	72.19316
19.27718	60.84769
19.28316	65.35558
19.28914	63.33155
19.29511	66.70039
19.30109	59.85365
19.30707	62.64362
19.31305	63.98497
19.31903	54.91194
19.32501	61.23819
19.33098	57.45454
19.33696	63.01047
19.34294	51.12009
19.34892	62.76592
19.3549	62.03772
19.36088	63.73755
19.36685	65.31098
19.37283	63.09014
19.37881	58.22227
19.38479	69.43953
19.39077	60.6075
19.39675	67.2451
19.40272	70.45171
19.4087	63.10994
19.41468	68.19664
19.42066	74.17472
19.42664	70.73964
19.43262	68.52427
19.4386	67.26043
19.44457	75.75725
19.45055	71.19787
19.45653	66.73807
19.46251	69.12962
19.46849	67.86544
19.47447	61.3307
19.48044	74.87571
19.48642	60.60655
19.4924	66.5721
19.49838	67.94929
19.50436	67.87321
19.51034	78.41924
19.51631	60.45163
19.52229	60.86038
19.52827	68.62695
19.53425	73.84639
19.54023	70.86374
19.54621	73.20614
19.55218	63.12149
19.55816	59.19462
19.56414	61.59552
19.57012	63.93323
19.5761	57.79206
19.58208	60.49601
19.58806	61.92693
19.59403	72.55845
19.60001	64.99042
19.60599	64.94323
19.61197	61.14857
19.61795	59.92168
19.62393	58.70164
19.6299	60.79763
19.63588	57.07253
19.64186	64.11534
19.64784	55.6724
19.65382	61.46818
19.6598	51.80886
19.66577	49.201
19.67175	59.14096
19.67773	63.46914
19.68371	61.32571
19.68969	59.77761
19.69567	59.50793
19.70164	57.11357
19.70762	53.21663
19.7136	30.84109
19.71958	38.5278
19.72556	35.46958
19.73154	51.92235
19.73752	51.50105
19.74349	51.78484
19.74947	57.46626
19.75545	39.45141
19.76143	32.06055
19.76741	36.793
19.77339	26.90426
19.77936	35.90913
19.78534	45.06885
19.79132	62.60479
19.7973	58.66894
19.80328	52.3639
19.80926	63.89291
19.81523	60.34974
19.82121	63.33558
19.82719	56.15098
19.83317	56.52683
19.83915	54.21507
19.84513	63.17578
19.8511	61.68152
19.85708	59.00236
19.86306	34.28251
19.86904	45.72575
19.87502	60.26844
19.881	53.94147
19.88698	52.09083
19.89295	45.70559
19.89893	58.53932
19.90491	47.11209
19.91089	41.83419
19.91687	57.37018
19.92285	58.96739
19.92882	45.67278
19.9348	49.22655
19.94078	48.42072
19.94676	53.78107
19.95274	60.37264
19.95872	51.92614
19.96469	42.20506
19.97067	65.87115
19.97665	63.08753
19.98263	64.43415
19.98861	57.83563
19.99459	65.15203
20.00056	57.69499
20.00654	55.90664
20.01252	42.87318
20.0185	57.34932
20.02448	39.79458
20.03046	51.02653
20.03644	58.9192
20.04241	51.03263
20.04839	37.309
20.05437	52.10542
20.06035	59.74805
20.06633	54.04741
20.07231	59.54459
20.07828	65.833
20.08426	58.76604
20.09024	62.94541
20.09622	65.98939
20.1022	68.90002
20.10818	78.97375
20.11415	69.06854
20.12013	57.9137
20.12611	64.32626
20.13209	61.72623
20.13807	61.21258
20.14405	63.96922
20.15002	63.08808
20.156	59.52299
20.16198	69.75183
20.16796	60.8555
20.17394	59.6855
20.17992	69.09974
20.1859	60.41114
20.19187	63.03498
20.19785	62.29898
20.20383	66.87663
20.20981	61.37133
20.21579	71.41931
20.22177	67.7773
20.22774	61.08708
20.23372	64.44873
20.2397	61.16088
20.24568	69.54459
20.25166	63.49909
20.25764	60.61701
20.26361	61.41456
20.26959	63.43518
20.27557	70.17176
20.28155	62.95867
20.28753	60.7703
20.29351	68.84987
20.29948	73.42668
20.30546	73.54969
20.31144	63.65103
20.31742	64.27115
20.3234	62.53477
20.32938	66.11127
20.33535	69.16255
20.34133	73.21208
20.34731	60.67305
20.35329	61.99606
20.35927	68.85847
20.36525	75.4604
20.37123	72.76305
20.3772	69.49675
20.38318	63.22176
20.38916	59.83459
20.39514	56.90665
20.40112	58.89753
20.4071	61.64226
20.41307	61.14473
20.41905	63.37039
20.42503	61.42941
20.43101	62.9918
20.43699	58.46339
20.44297	61.62178
20.44894	59.29828
20.45492	60.47456
20.4609	63.36179
20.46688	64.49658
20.47286	62.77916
20.47884	58.48057
20.48481	58.33204
20.49079	61.30975
20.49677	62.78779
20.50275	64.36493
20.50873	70.96151
20.51471	59.37536
20.52069	64.55172
20.52666	58.55613
20.53264	65.76068
20.53862	61.01868
20.5446	56.86455
20.55058	59.59823
20.55656	65.07209
20.56253	73.58996
20.56851	67.32693
20.57449	73.97658
20.58047	62.50512
20.58645	65.18191
20.59243	65.65343
20.5984	66.42547
20.60438	70.59694
20.61036	63.97026
20.61634	59.53776
20.62232	66.36841
20.6283	75.04203
20.63427	64.44175
20.64025	63.66005
20.64623	61.57073
20.65221	59.73854
20.65819	67.17
20.66417	61.30144
20.67015	57.02317
20.67612	61.34319
20.6821	70.96442
20.68808	61.74446
20.69406	67.36851
20.70004	66.20531
20.70602	62.20537
20.71199	57.95076
20.71797	64.10679
20.72395	63.17579
20.72993	63.53657
20.73591	67.29557
20.74189	60.92895
20.74786	62.89291
20.75384	63.76387
20.75982	65.78846
20.7658	62.52432
20.77178	60.15194
20.77776	72.77869
20.78373	69.0423
20.78971	64.89788
20.79569	68.9241
20.80167	67.58439
20.80765	71.11204
20.81363	66.12225
20.81961	64.56848
20.82558	59.59421
20.83156	63.2256
20.83754	66.77357
20.84352	67.82082
20.8495	73.67763
20.85548	68.51359
20.86145	55.78481
20.86743	74.14024
20.87341	69.49231
20.87939	68.72322
20.88537	73.97099
20.89135	67.64631
20.89732	67.07023
20.9033	73.15857
20.90928	61.44768
20.91526	70.77528
20.92124	60.92019
20.92722	62.39533
20.93319	66.61945
20.93917	59.75621
20.94515	56.65057
20.95113	57.53227
20.95711	63.42195
20.96309	62.9054
20.96907	75.77719
20.97504	74.87282
20.98102	62.36534
20.987	69.74265
20.99298	63.37643
20.99896	59.28442
21.00494	61.58361
21.01091	59.00332
21.01689	68.69159
21.02287	76.1592
21.02885	60.62844
21.03483	58.74768
21.04081	60.2014
21.04678	47.50147
21.05276	63.03897
21.05874	64.26739
21.06472	71.03477
21.0707	68.87714
21.07668	65.61954
21.08265	63.29073
21.08863	76.42115
21.09461	62.68693
21.10059	58.01587
21.10657	61.26709
21.11255	51.90865
21.11853	60.66649
21.1245	65.4976
21.13048	61.84975
21.13646	64.08535
21.14244	61.92817
21.14842	61.7496
21.1544	63.21559
21.16037	60.18831
21.16635	46.65895
21.17233	51.38038
21.17831	59.47955
21.18429	68.10716
21.19027	63.01959
21.19624	60.00497
21.20222	62.49192
21.2082	68.09064
21.21418	62.49271
21.22016	61.05017
21.22614	61.87392
21.23211	61.58875
21.23809	63.22957
21.24407	60.20332
21.25005	58.21888
21.25603	56.7291
21.26201	63.22727
21.26799	59.39202
21.27396	59.04435
21.27994	52.953
21.28592	54.95865
21.2919	59.20905
21.29788	59.21759
21.30386	61.22435
21.30983	59.88313
21.31581	64.33989
21.32179	59.27865
21.32777	57.4951
21.33375	72.86787
21.33973	65.03659
21.3457	73.46968
21.35168	73.0242
21.35766	75.20364
21.36364	73.89269
21.36962	71.91426
21.3756	69.96658
21.38157	77.87149
21.38755	68.31141
21.39353	69.06402
21.39951	76.40688
21.40549	69.0181
21.41147	73.25261
21.41745	64.49458
21.42342	62.86526
21.4294	65.58966
21.43538	62.4678
21.44136	53.97283
21.44734	62.21183
21.45332	64.61338
21.45929	68.36319
21.46527	62.09546
21.47125	59.44064
21.47723	60.42304
21.48321	70.45019
21.48919	67.04225
21.49516	65.66885
21.50114	69.24299
21.50712	59.80857
21.5131	61.54391
21.51908	60.90737
21.52506	58.66149
21.53103	57.37558
21.53701	55.27256
21.54299	44.30931
21.54897	46.40898
21.55495	39.7747
21.56093	49.59507
21.56691	51.06977
21.57288	47.72168
21.57886	43.55719
21.58484	47.92716
21.59082	54.46312
21.5968	58.05647
21.60278	60.20282
21.60875	63.61366
21.61473	58.42975
21.62071	60.97543
21.62669	59.01626
21.63267	52.51772
21.63865	59.41617
21.64462	56.23596
21.6506	53.5802
21.65658	62.19674
21.66256	63.51985
21.66854	67.55658
21.67452	62.37546
21.68049	53.91573
21.68647	63.86768
21.69245	59.79604
21.69843	65.9583
21.70441	61.44063
21.71039	63.88169
21.71637	57.21838
21.72234	72.36833
21.72832	67.53712
21.7343	68.4551
21.74028	68.28623
21.74626	61.47077
21.75224	60.30418
21.75821	67.32851
21.76419	60.36523
21.77017	58.37592
21.77615	64.84111
21.78213	72.82793
21.78811	72.98507
21.79408	67.19114
21.80006	62.71151
21.80604	60.41924
21.81202	62.07429
21.818	63.13215
21.82398	62.7134
21.82995	63.51053
21.83593	62.73813
21.84191	63.4307
21.84789	69.07817
21.85387	68.16853
21.85985	67.86095
21.86583	74.40277
21.8718	74.87375
21.87778	72.09567
21.88376	73.96988
21.88974	62.64682
21.89572	71.5753
21.9017	72.39595
21.90767	66.23823
21.91365	59.23395
21.91963	62.81858
21.92561	69.6335
21.93159	71.17095
21.93757	65.30517
21.94354	71.54572
21.94952	77.70127
21.9555	73.50453
21.96148	66.09573
21.96746	66.82151
21.97344	74.01847
21.97941	74.8687
21.98539	71.63726
21.99137	61.10709
21.99735	71.35928
22.00333	74.93765
22.00931	56.41596
22.01529	75.55015
22.02126	61.46794
22.02724	56.5137
22.03322	58.3086
22.0392	59.00083
22.04518	58.3925
22.05116	64.68603
22.05713	59.1815
22.06311	52.06236
22.06909	63.94905
22.07507	60.22768
22.08105	59.32995
22.08703	60.74547
22.093	54.71091
22.09898	65.38722
22.10496	66.78905
22.11094	62.17951
22.11692	74.8621
22.1229	73.23644
22.12887	75.28191
22.13485	80.94361
22.14083	75.20419
22.14681	71.311
22.15279	67.88964
22.15877	78.20055
22.16475	67.29965
22.17072	62.48133
22.1767	57.5912
22.18268	60.69345
22.18866	75.5322
22.19464	61.23497
22.20062	56.7454
22.20659	73.06552
22.21257	59.44185
22.21855	56.32017
22.22453	56.46949
22.23051	59.06112
22.23649	61.56489
22.24246	57.16073
22.24844	62.77666
22.25442	57.6751
22.2604	66.37882
22.26638	64.87993
22.27236	65.21957
22.27833	75.54505
22.28431	58.28109
22.29029	59.33937
22.29627	57.07431
22.30225	58.64707
22.30823	48.60009
22.31421	59.51373
22.32018	62.11504
22.32616	55.87741
22.33214	60.83602
22.33812	56.78514
22.3441	61.31411
22.35008	59.13968
22.35605	59.43566
22.36203	67.1964
22.36801	62.42916
22.37399	62.77535
22.37997	73.42482
22.38595	72.00941
22.39192	61.3397
22.3979	69.19328
22.40388	62.63028
22.40986	68.81165
22.41584	70.45636
22.42182	58.77915
22.42779	57.03269
22.43377	67.20015
22.43975	59.28029
22.44573	60.7262
22.45171	59.71866
22.45769	68.74249
22.46367	62.03326
22.46964	75.25265
22.47562	66.57724
22.4816	70.59867
22.48758	67.719
22.49356	72.79113
22.49954	72.34319
22.50551	64.23789
22.51149	64.84969
22.51747	77.30232
22.52345	65.09284
22.52943	65.7994
22.53541	67.94411
22.54138	67.68966
22.54736	71.11843
22.55334	64.10733
22.55932	67.93118
22.5653	73.79284
22.57128	63.52595
22.57725	73.13736
22.58323	69.9055
22.58921	74.71577
22.59519	70.36226
22.60117	66.60476
22.60715	62.44352
22.61312	69.03917
22.6191	59.36095
22.62508	64.63224
22.63106	71.61342
22.63704	70.76203
22.64302	71.17
22.649	64.79945
22.65497	72.26037
22.66095	70.06783
22.66693	81.91502
22.67291	79.42678
22.67889	62.23461
22.68487	70.90439
22.69084	71.25697
22.69682	76.18844
22.7028	80.63053
22.70878	65.15989
22.71476	70.61072
22.72074	75.05528
22.72671	63.46433
22.73269	75.20289
22.73867	65.57211
22.74465	66.50791
22.75063	69.94872
22.75661	55.81082
22.76258	48.97141
22.76856	50.82084
22.77454	57.3389
22.78052	53.75857
22.7865	59.52057
22.79248	39.80798
22.79846	49.61176
22.80443	58.86099
22.81041	73.94612
22.81639	63.35475
22.82237	64.3062
22.82835	56.56873
22.83433	74.5816
22.8403	71.88906
22.84628	63.10234
22.85226	60.73906
22.85824	59.19004
22.86422	57.95006
22.8702	73.0736
22.87617	68.1774
22.88215	57.13677
22.88813	75.04599
22.89411	62.06147
22.90009	42.72527
22.90607	57.71666
22.91204	60.31588
22.91802	55.96561
22.924	67.29717
22.92998	66.16895
22.93596	67.94366
22.94194	68.42004
22.94792	73.19868
